relative_path,name,extension,size_bytes,sha256,mtime_utc,copy_suffix,duplicate_of
Machinery_Article/5 EKSEN CNC HASSAS LASTİK YANAK İŞLEME[#376651]-401570.pdf,5 EKSEN CNC HASSAS LASTİK YANAK İŞLEME[#376651]-401570.pdf,.pdf,567470,b67885f9f5c00bbdec3e4cef10271e0badd932d8f80365a0199ef7355d66d9a6,2026-07-12T17:19:05+00:00,False,Machinery_Article/5 EKSEN CNC HASSAS LASTİK YANAK İŞLEME[#376651]-401570 (1).pdf
Machinery_Article/6 (1).pdf,6 (1).pdf,.pdf,462304,e44c69718a0ef859a8daf68e3f3b0efc37bdfbdd6b3ad37db915d4de67ad31e5,2026-07-24T15:24:50+00:00,True,
Machinery_Article/6 (2).pdf,6 (2).pdf,.pdf,462304,e44c69718a0ef859a8daf68e3f3b0efc37bdfbdd6b3ad37db915d4de67ad31e5,2026-07-24T15:27:12+00:00,True,Machinery_Article/6 (1).pdf
Machinery_Article/6.pdf,6.pdf,.pdf,462304,e44c69718a0ef859a8daf68e3f3b0efc37bdfbdd6b3ad37db915d4de67ad31e5,2026-07-24T14:25:24+00:00,False,Machinery_Article/6 (1).pdf
Machinery_Article/6kesici-takimlardaki-asinmalar (1).pdf,6kesici-takimlardaki-asinmalar (1).pdf,.pdf,313694,afea290e849df6ec5bafdeda5bd03de9c5474dd9207e7b21ca8f68e301a108f0,2026-07-25T10:29:44+00:00,True,
Machinery_Article/6kesici-takimlardaki-asinmalar.pdf,6kesici-takimlardaki-asinmalar.pdf,.pdf,313694,afea290e849df6ec5bafdeda5bd03de9c5474dd9207e7b21ca8f68e301a108f0,2026-07-25T10:21:34+00:00,False,Machinery_Article/6kesici-takimlardaki-asinmalar (1).pdf
Machinery_Article/8aedb8880cab8c4_ek.pdf,8aedb8880cab8c4_ek.pdf,.pdf,276581,05af329c0a0117f1e85ad4591b246300c2fc5fbd80d186d5a0655cb586e62ab2,2026-07-25T10:25:39+00:00,False,
Machinery_Article/AA2014 (T6) Alaşımının İşlenebilirlik Özelliklerine Kesici Takım Geometrisinin Etkisi[#429015]-481030.pdf,AA2014 (T6) Alaşımının İşlenebilirlik Özelliklerine Kesici Takım Geometrisinin Etkisi[#429015]-481030.pdf,.pdf,5195734,59e6239a820a49d4c7cf5d33b3538fda610db989b76008bdd34f10f81c414381,2026-07-11T17:49:10+00:00,False,
Machinery_Article/AISI 1040 çeliğin tornalamasında kesme parametrelerinin kesme kuvvetine etkisi[#312725]-302748.pdf,AISI 1040 çeliğin tornalamasında kesme parametrelerinin kesme kuvvetine etkisi[#312725]-302748.pdf,.pdf,525568,e8d3ec69261cd4c787fcb25b79ccb7f52a79af0afe2e42d469eeb11d313395ac,2026-07-11T18:43:40+00:00,False,
Machinery_Article/AISI 1040 Çeliğinin Tornalanmasında Yüzey Pürüzlülüğünün Çoklu Regresyon ile İncelenmesi[#532501]-658028.pdf,AISI 1040 Çeliğinin Tornalanmasında Yüzey Pürüzlülüğünün Çoklu Regresyon ile İncelenmesi[#532501]-658028.pdf,.pdf,480286,8056383d41f96f08dee782ff37bedf6407fe868c60f024c35974438a1e90e28c,2026-07-11T18:01:01+00:00,False,
Machinery_Article/AISI 1050 çeliğin tornalanmasında kesme parametrelerinin yüzey pürüzlülüğü ve talaş oluşumu üzerine etkilerinin araştırılması[#782173]-1246275.pdf,AISI 1050 çeliğin tornalanmasında kesme parametrelerinin yüzey pürüzlülüğü ve talaş oluşumu üzerine etkilerinin araştırılması[#782173]-1246275.pdf,.pdf,1171774,24ae0799934a2dd3b5c09b78a141c756e59d19f344afcd8480602256f39782a4,2026-07-11T17:56:29+00:00,False,
Machinery_Article/AISI 304 ÖSTENİTİK PASLANMAZ ÇELİKLERİN FARKLI  KESME PARAMETRELERİ İLE TORNALAMA İŞLEMİNDEN  SONRA OLUŞAN KALICI GERİLMELERİN ARAŞTIRILMASI[#88289]-75506.pdf,AISI 304 ÖSTENİTİK PASLANMAZ ÇELİKLERİN FARKLI  KESME PARAMETRELERİ İLE TORNALAMA İŞLEMİNDEN  SONRA OLUŞAN KALICI GERİLMELERİN ARAŞTIRILMASI[#88289]-75506.pdf,.pdf,523839,2169d93a3f5b522550a17a58be6a9898d7654e9228136037f6d1d9dea15aff1e,2026-07-11T18:22:47+00:00,False,
Machinery_Article/AISI 316L Paslanmaz Çeliğin Diş Tornalama İşlemi Sırasında Farklı Kesme Stratejilerinin ve Parametrelerinin Yüzey Kalitesi ve Kesici Takım Aşınması Üzerindeki Etkilerinin Optimizasyonu ve Araştırılması.pdf,AISI 316L Paslanmaz Çeliğin Diş Tornalama İşlemi Sırasında Farklı Kesme Stratejilerinin ve Parametrelerinin Yüzey Kalitesi ve Kesici Takım Aşınması Üzerindeki Etkilerinin Optimizasyonu ve Araştırılması.pdf,.pdf,670187,9472ee61569f39a7cb72b311591e5751791fe9483a06d2e987c3a51280351c1e,2026-07-11T18:01:22+00:00,False,
Machinery_Article/AISI 420 Martenzitik Paslanmaz Çeliğin Delinebilirliğinin Sonlu Elemanlar Yöntemiyle Analizi[#462262]-605177.pdf,AISI 420 Martenzitik Paslanmaz Çeliğin Delinebilirliğinin Sonlu Elemanlar Yöntemiyle Analizi[#462262]-605177.pdf,.pdf,1091523,496a34b329a8e3ff8c2c65e654770c18e44f28f1a07f7a07f3fda4f6d4ae021d,2026-07-11T18:39:24+00:00,False,
Machinery_Article/AL 7075 Malzemenin CNC Frezeleme İşleminde Oluşan Isıl Hataların CAD-CAM ve Sonlu Elemanlar Analizi ile Düzeltilerek İyileştirilmesi[#1164469]-2606030.pdf,AL 7075 Malzemenin CNC Frezeleme İşleminde Oluşan Isıl Hataların CAD-CAM ve Sonlu Elemanlar Analizi ile Düzeltilerek İyileştirilmesi[#1164469]-2606030.pdf,.pdf,1643527,c0288f775e8d350c7cdf12cb527730ad1dd11e7a4e86763daff9193bdc795a3b,2026-07-11T17:15:40+00:00,False,
Machinery_Article/Al-SiCp MMK'LERDE PARTİKÜL TAKVİYE ORANININ MEKANİK ÖZELLİKLERE VE İŞLENEBİLİRLİĞİNE ETKİSİNİN ARAŞTIRILMASI[#218518]-191075.pdf,Al-SiCp MMK'LERDE PARTİKÜL TAKVİYE ORANININ MEKANİK ÖZELLİKLERE VE İŞLENEBİLİRLİĞİNE ETKİSİNİN ARAŞTIRILMASI[#218518]-191075.pdf,.pdf,376141,985851e3b7632d52c176ea44cdffe9d2aca97d982c6caa0589a13ac24b7cd405,2026-07-11T18:13:29+00:00,False,
Machinery_Article/Alüminyum Al6061-T6‘nın İşlenmesinde Sürtme Kuvvetinin Hesaplanması ve Sürtünme Katsayısının Etkisinin Araştırılması[#678391]-1067306.pdf,Alüminyum Al6061-T6‘nın İşlenmesinde Sürtme Kuvvetinin Hesaplanması ve Sürtünme Katsayısının Etkisinin Araştırılması[#678391]-1067306.pdf,.pdf,727767,8d59e64d3ecbe99c0a9b78d826ca678d9dcbe579b987361ba8754cae12d14a75,2026-07-11T19:16:16+00:00,False,
Machinery_Article/An Evaluation on Machining Processes for Sustainable Manufacturing[#97369]-83478.pdf,An Evaluation on Machining Processes for Sustainable Manufacturing[#97369]-83478.pdf,.pdf,478145,6f54d06311cb9dc7c7b5b146e24b40449ad2440977b1de4d569f7331709a5f86,2026-07-12T17:11:30+00:00,False,
Machinery_Article/An Experimental Investigation of the Ultrasonic-Assisted Machining of  Ti-6Al-4V[#456065]-717083.pdf,An Experimental Investigation of the Ultrasonic-Assisted Machining of  Ti-6Al-4V[#456065]-717083.pdf,.pdf,1031986,f17f2ecfc7da0d7a2cce4a0e95d224e46830dbda7a2099c111a47035f09342b2,2026-07-12T16:57:56+00:00,False,
Machinery_Article/AN OPTIMIZE SYSTEM OF USING CUTTING FLUID IN MACHINING OPERATION FOR LIGHT WORK MACHINE SHOP[#251183]-217686 (1).pdf,AN OPTIMIZE SYSTEM OF USING CUTTING FLUID IN MACHINING OPERATION FOR LIGHT WORK MACHINE SHOP[#251183]-217686 (1).pdf,.pdf,255846,b37176223e6e3726908ac0d416096142614d887f2e6548a865044bf5db34f62b,2026-07-12T17:25:02+00:00,True,
Machinery_Article/AN OPTIMIZE SYSTEM OF USING CUTTING FLUID IN MACHINING OPERATION FOR LIGHT WORK MACHINE SHOP[#251183]-217686.pdf,AN OPTIMIZE SYSTEM OF USING CUTTING FLUID IN MACHINING OPERATION FOR LIGHT WORK MACHINE SHOP[#251183]-217686.pdf,.pdf,255846,b37176223e6e3726908ac0d416096142614d887f2e6548a865044bf5db34f62b,2026-07-12T17:24:54+00:00,False,Machinery_Article/AN OPTIMIZE SYSTEM OF USING CUTTING FLUID IN MACHINING OPERATION FOR LIGHT WORK MACHINE SHOP[#251183]-217686 (1).pdf
"Machinery_Article/ANALYSIS OF SURFACE ROUGHNESS, SOUND LEVEL, VIBRATION AND CURRENT WHEN MACHINING AISI 1040 STEEL[#1010685]-2030525.pdf","ANALYSIS OF SURFACE ROUGHNESS, SOUND LEVEL, VIBRATION AND CURRENT WHEN MACHINING AISI 1040 STEEL[#1010685]-2030525.pdf",.pdf,1126837,9973b55308ed30e2f98b81f6a6171ae167b8b40842fa292a9ae4188029def84f,2026-07-12T18:18:12+00:00,False,
Machinery_Article/ANALYSIS OF THERMAL EXPANSION AND MICRO-DELAMINATION PHENOMENON OF CUTTING TOOL THIN SURFACE COATINGS IN HIGH-SPEED DRY MACHINING[#466818]-618756.pdf,ANALYSIS OF THERMAL EXPANSION AND MICRO-DELAMINATION PHENOMENON OF CUTTING TOOL THIN SURFACE COATINGS IN HIGH-SPEED DRY MACHINING[#466818]-618756.pdf,.pdf,1408504,9706f6addc36f5024fb0eb25d257300f85ac29a39c6941d5862f53e2487b36dd,2026-07-12T17:14:34+00:00,False,
Machinery_Article/Analysis-of-different-strategies-for-the-prediction-of-hydro-abrasive_2025_W.pdf,Analysis-of-different-strategies-for-the-prediction-of-hydro-abrasive_2025_W.pdf,.pdf,5091967,dab3dd950f550c9bb54da2a1c0c8ad3c4b0149116edfa9570adab0b7efe95976,2026-07-25T06:38:58+00:00,False,
Machinery_Article/Analysis-of-tool-wear-and-surface-integrity-in-turning-wrought-and-a_2025_We.pdf,Analysis-of-tool-wear-and-surface-integrity-in-turning-wrought-and-a_2025_We.pdf,.pdf,14909834,d35423d2bc8c909c74410eaab05b830cf0dc18bc3ef7bf6c29c41998ebf41305,2026-07-25T06:39:04+00:00,False,
Machinery_Article/Aısı 1006 Çeliğinin Tornalama Sürecinde Kesici Takım Uç Yarıçapının Kesme Sıcaklığı Ve Kesme Kuvveti Üzerindeki Etkisinin Numerik Olarak İncelenmesi[#230949]-200945.pdf,Aısı 1006 Çeliğinin Tornalama Sürecinde Kesici Takım Uç Yarıçapının Kesme Sıcaklığı Ve Kesme Kuvveti Üzerindeki Etkisinin Numerik Olarak İncelenmesi[#230949]-200945.pdf,.pdf,475677,fc04b0414f518415f5656acd8d623808ab5fcb7b97a0c0693dd1c00c03c4b3f8,2026-07-11T18:29:27+00:00,False,
Machinery_Article/Aısı 316l Çeliğinin İşlenmesinde Takım Radyüsü Ve Kesme Parametrelerinin Taguchi Yöntemiyle Optimizasyonu[#89106]-76296.pdf,Aısı 316l Çeliğinin İşlenmesinde Takım Radyüsü Ve Kesme Parametrelerinin Taguchi Yöntemiyle Optimizasyonu[#89106]-76296.pdf,.pdf,391414,210f0bd9d6dec6a42b6a3d0ed946ec2ac5bb111a0b0bcc0ef1fa2f55c555c891,2026-07-11T18:07:37+00:00,False,
Machinery_Article/BAKIR ORANININ DEMİR-ESASLI YAPISAL TOZ METAL MALZEMELERİN MEKANİK ÖZELLİKLERİ VE DELİNEBİLİRLİĞİNE ETKİSİNİN ARAŞTIRILMASI[#88724]-75937.pdf,BAKIR ORANININ DEMİR-ESASLI YAPISAL TOZ METAL MALZEMELERİN MEKANİK ÖZELLİKLERİ VE DELİNEBİLİRLİĞİNE ETKİSİNİN ARAŞTIRILMASI[#88724]-75937.pdf,.pdf,774393,a6adb51413a34d1c6a5496ee741d6390223beb72040753322bd253892a722130,2026-07-11T17:09:29+00:00,False,
Machinery_Article/Bakıma Yönelik Tasarım ve Uygulamaları[#612541]-795490.pdf,Bakıma Yönelik Tasarım ve Uygulamaları[#612541]-795490.pdf,.pdf,1999153,ae2bf41aedad6603826ea742db875a88391ba19fc993f091beb22bf9d1b3cc0e,2026-07-11T18:55:58+00:00,False,
Machinery_Article/Bakırın kimyasal işlenmesi[#312681]-302703.pdf,Bakırın kimyasal işlenmesi[#312681]-302703.pdf,.pdf,389884,792c45bbdf2ff0c539997585d22b5d60b8ccd8710119c6475e720091b490dc5e,2026-07-12T17:17:35+00:00,False,
Machinery_Article/Bir Robot Tutucunun Yorulma Hasarının Bilgisayar Destekli Mühendislik   BDM  ile Araştırılması[#805703]-1329118.pdf,Bir Robot Tutucunun Yorulma Hasarının Bilgisayar Destekli Mühendislik   BDM  ile Araştırılması[#805703]-1329118.pdf,.pdf,476292,f4db8d2fcfc677ff2ee7d416d7e0c649c275478ea4d437511d5d025b56049cff,2026-07-11T17:47:19+00:00,False,
Machinery_Article/BİRİM İŞYERİ İÇİN MALİYET UNSURLARINI DİKKATE ALAN KESME KOŞULLARI OPTİMİZASYONU[#246164]-214001.pdf,BİRİM İŞYERİ İÇİN MALİYET UNSURLARINI DİKKATE ALAN KESME KOŞULLARI OPTİMİZASYONU[#246164]-214001.pdf,.pdf,4283636,b94d7cebc4673b919620c3c69d2af28253256c395e10f1da15db67c3ad5c198d,2026-07-11T17:49:49+00:00,False,
Machinery_Article/buildings-15-02570-v2.pdf,buildings-15-02570-v2.pdf,.pdf,1600207,56bc8998bd9701c2bfb6178bbcc8ba8a17c59dbb04721f8660d42a09d598791e,2026-07-11T16:41:28+00:00,False,
Machinery_Article/Cam Elyaf Takviyeli Plastik Kompozitlerde Delme Parametrelerinin Deformasyon Faktörüne Etkisinin Araştırılması[#314595]-304805.pdf,Cam Elyaf Takviyeli Plastik Kompozitlerde Delme Parametrelerinin Deformasyon Faktörüne Etkisinin Araştırılması[#314595]-304805.pdf,.pdf,807901,4b4206f2ed74a30ba96eb7b342bab9fac6e507d41475721520a24ee6a1ccf765,2026-07-11T18:07:20+00:00,False,
Machinery_Article/CHATTER STABILITY ANALYSIS APPROACH FOR STABILITY ANALYSIS OF ROTATING MACHINERY VIBRATIONS[#313787]-325724.pdf,CHATTER STABILITY ANALYSIS APPROACH FOR STABILITY ANALYSIS OF ROTATING MACHINERY VIBRATIONS[#313787]-325724.pdf,.pdf,1250522,f7b0a652c238205a2b37096ae32594cc5201a8d601fe200622e6ff212d046b50,2026-07-12T16:48:23+00:00,False,
Machinery_Article/Closed-form-solutions-for-simplified-fretting-wear-profiles-predicti_2025_We.pdf,Closed-form-solutions-for-simplified-fretting-wear-profiles-predicti_2025_We.pdf,.pdf,6298073,2cdcfcd29468d278cdad02e05b6c823bde6fc7b68a39cf98e0b704e5f175d43b,2026-07-25T06:39:04+00:00,False,
Machinery_Article/Co ve Cr İÇEREN SERT MALZEMELERİN PLAZMA ARKI İLE ISITILARAK TALAŞLI İŞLENEBİLİRLİKLERİNİN ARAŞTIRILMASI[#219034]-191591.pdf,Co ve Cr İÇEREN SERT MALZEMELERİN PLAZMA ARKI İLE ISITILARAK TALAŞLI İŞLENEBİLİRLİKLERİNİN ARAŞTIRILMASI[#219034]-191591.pdf,.pdf,849858,ddbab57b36ec9b1d555260eb121372004463d5db0abdb8a0b0cf507953cea37a,2026-07-11T18:11:03+00:00,False,
Machinery_Article/CoCrW Alaşımının Yüzey Özelliklerinin İyileştirilmesi için ZIF-8 Sentezi ve Elektroforetik Biriktirme ile Kaplanması[#1596644]-4418330.pdf,CoCrW Alaşımının Yüzey Özelliklerinin İyileştirilmesi için ZIF-8 Sentezi ve Elektroforetik Biriktirme ile Kaplanması[#1596644]-4418330.pdf,.pdf,1052072,c005055970712493c0350d5fcf6dfc7a5759567213edd3b41e8ef3278fa89763,2026-07-11T19:05:17+00:00,False,
Machinery_Article/Comparison of hole surface finishing processes with roller burnishing method applied in copper materials[#97642]-83607.pdf,Comparison of hole surface finishing processes with roller burnishing method applied in copper materials[#97642]-83607.pdf,.pdf,2456806,9df841a2a208c5195acf8de50bee4e649f15560fa0cf6b6a5bb13d3df418d9de,2026-07-12T18:17:09+00:00,False,
Machinery_Article/Correlation-between-wear-and-fatigue-properties-and-the-lifetime-of-_2025_We.pdf,Correlation-between-wear-and-fatigue-properties-and-the-lifetime-of-_2025_We.pdf,.pdf,16649188,1b33480ab0d6ae3cb7a1bf5b85d9038a4cf84fdcd87209b7c76dc2224b822c92,2026-07-25T06:39:16+00:00,False,
Machinery_Article/CUTTING TOOL SELECTION FOR MACHINING METAL MATRIX COMPOSITES[#1193649]-2727103 (1).pdf,CUTTING TOOL SELECTION FOR MACHINING METAL MATRIX COMPOSITES[#1193649]-2727103 (1).pdf,.pdf,611864,98edfea581ad16c99fa62b1614c006ce4f60bf3c37dd307f6ce79039d5d31007,2026-07-12T17:22:26+00:00,True,
Machinery_Article/CUTTING TOOL SELECTION FOR MACHINING METAL MATRIX COMPOSITES[#1193649]-2727103.pdf,CUTTING TOOL SELECTION FOR MACHINING METAL MATRIX COMPOSITES[#1193649]-2727103.pdf,.pdf,611864,98edfea581ad16c99fa62b1614c006ce4f60bf3c37dd307f6ce79039d5d31007,2026-07-12T17:21:36+00:00,False,Machinery_Article/CUTTING TOOL SELECTION FOR MACHINING METAL MATRIX COMPOSITES[#1193649]-2727103 (1).pdf
Machinery_Article/DEMİR DIŞI METAL MALZEMELERDEN DÖVME YÖNTEMİ İLE EL ALETİ ÜRETİMİ[#331465]-329472.pdf,DEMİR DIŞI METAL MALZEMELERDEN DÖVME YÖNTEMİ İLE EL ALETİ ÜRETİMİ[#331465]-329472.pdf,.pdf,1266935,5d9f5075c66fc0f2b1185e3784d129b61a969e47217fd74f54f327cc33735188,2026-07-11T18:48:14+00:00,False,
Machinery_Article/Deney Tasarımının Ürün ve Süreçlerin Geliştirilmesinde Önemi_ Otomobil Endüstrisindeki Bir Fabrikada Uygulaması[#1045279]-2154530.pdf,Deney Tasarımının Ürün ve Süreçlerin Geliştirilmesinde Önemi_ Otomobil Endüstrisindeki Bir Fabrikada Uygulaması[#1045279]-2154530.pdf,.pdf,528420,4dd67b4fabaff089755442cff11dde564c690deaf8a9fbb907b07028dddb635c,2026-07-11T18:02:48+00:00,False,
Machinery_Article/dergipark makale sırası_12.7.2026.PNG,dergipark makale sırası_12.7.2026.PNG,.png,86814,481bcb10965f900dda76d315e7731d1eb80b2950e67f6a2d80ff25aadf05f9a6,2026-07-12T19:15:53+00:00,False,
Machinery_Article/Ders Notları/05talas (1).pdf,05talas (1).pdf,.pdf,1560655,20ecca34ab635fdcdd352efd261673172a124f4afebd3bb6e5d6efd5d0df811d,2026-07-24T14:28:24+00:00,True,
Machinery_Article/Ders Notları/05talas (2).pdf,05talas (2).pdf,.pdf,1560655,20ecca34ab635fdcdd352efd261673172a124f4afebd3bb6e5d6efd5d0df811d,2026-07-24T14:39:12+00:00,True,Machinery_Article/Ders Notları/05talas (1).pdf
Machinery_Article/Ders Notları/05talas (3).pdf,05talas (3).pdf,.pdf,1560655,20ecca34ab635fdcdd352efd261673172a124f4afebd3bb6e5d6efd5d0df811d,2026-07-24T15:23:21+00:00,True,Machinery_Article/Ders Notları/05talas (1).pdf
Machinery_Article/Ders Notları/05talas (4).pdf,05talas (4).pdf,.pdf,1560655,20ecca34ab635fdcdd352efd261673172a124f4afebd3bb6e5d6efd5d0df811d,2026-07-25T09:18:52+00:00,True,Machinery_Article/Ders Notları/05talas (1).pdf
Machinery_Article/Ders Notları/05talas.pdf,05talas.pdf,.pdf,1560655,20ecca34ab635fdcdd352efd261673172a124f4afebd3bb6e5d6efd5d0df811d,2026-07-25T09:21:19+00:00,False,Machinery_Article/Ders Notları/05talas (1).pdf
Machinery_Article/Ders Notları/10699-e9e718c1-ff17-4b5b-9774-db0842d37f190 (1).pdf,10699-e9e718c1-ff17-4b5b-9774-db0842d37f190 (1).pdf,.pdf,4204080,a92f0bb915fdd3608a8bcb75a77d221dca6bfceaaae478c7bac72fa5050e6f85,2026-07-24T15:40:26+00:00,True,
Machinery_Article/Ders Notları/10699-e9e718c1-ff17-4b5b-9774-db0842d37f190.pdf,10699-e9e718c1-ff17-4b5b-9774-db0842d37f190.pdf,.pdf,4204080,a92f0bb915fdd3608a8bcb75a77d221dca6bfceaaae478c7bac72fa5050e6f85,2026-07-24T15:38:25+00:00,False,Machinery_Article/Ders Notları/10699-e9e718c1-ff17-4b5b-9774-db0842d37f190 (1).pdf
Machinery_Article/Ders Notları/12215214_imalat_iYlemleri_ders_notu_ (1).pdf,12215214_imalat_iYlemleri_ders_notu_ (1).pdf,.pdf,3161577,d009c9b8098b6d6c8b45213ae065526e4d45b0de66257c5e4141f1ddfa362499,2026-07-24T14:23:24+00:00,True,
Machinery_Article/Ders Notları/12215214_imalat_iYlemleri_ders_notu_ (2).pdf,12215214_imalat_iYlemleri_ders_notu_ (2).pdf,.pdf,3161577,d009c9b8098b6d6c8b45213ae065526e4d45b0de66257c5e4141f1ddfa362499,2026-07-24T14:50:12+00:00,True,Machinery_Article/Ders Notları/12215214_imalat_iYlemleri_ders_notu_ (1).pdf
Machinery_Article/Ders Notları/12215214_imalat_iYlemleri_ders_notu_.pdf,12215214_imalat_iYlemleri_ders_notu_.pdf,.pdf,3161577,d009c9b8098b6d6c8b45213ae065526e4d45b0de66257c5e4141f1ddfa362499,2026-07-24T14:22:58+00:00,False,Machinery_Article/Ders Notları/12215214_imalat_iYlemleri_ders_notu_ (1).pdf
Machinery_Article/Ders Notları/19.Machinery's handbook (1).pdf,19.Machinery's handbook (1).pdf,.pdf,33224617,014d2b9b63458ccc4d02ff96e4ab2557f1243b6f9eec3a9ed918f1bb35403ccb,2026-07-24T14:46:52+00:00,True,
Machinery_Article/Ders Notları/19.Machinery's handbook (2).pdf,19.Machinery's handbook (2).pdf,.pdf,33224617,014d2b9b63458ccc4d02ff96e4ab2557f1243b6f9eec3a9ed918f1bb35403ccb,2026-07-24T14:48:57+00:00,True,Machinery_Article/Ders Notları/19.Machinery's handbook (1).pdf
Machinery_Article/Ders Notları/19.Machinery's handbook (3).pdf,19.Machinery's handbook (3).pdf,.pdf,33224617,014d2b9b63458ccc4d02ff96e4ab2557f1243b6f9eec3a9ed918f1bb35403ccb,2026-07-24T15:00:09+00:00,True,Machinery_Article/Ders Notları/19.Machinery's handbook (1).pdf
Machinery_Article/Ders Notları/19.Machinery's handbook.pdf,19.Machinery's handbook.pdf,.pdf,33224617,014d2b9b63458ccc4d02ff96e4ab2557f1243b6f9eec3a9ed918f1bb35403ccb,2026-07-24T14:42:42+00:00,False,Machinery_Article/Ders Notları/19.Machinery's handbook (1).pdf
Machinery_Article/Ders Notları/432166255_makine-ve-techizat-unite-5-www.isgbolumu.com_ (1).pdf,432166255_makine-ve-techizat-unite-5-www.isgbolumu.com_ (1).pdf,.pdf,1810257,13fd6bc2e428ef561f0e12c65d038dcb3768f57585ae79b98b84a3fb0aef0ea1,2026-07-24T14:28:40+00:00,True,
Machinery_Article/Ders Notları/432166255_makine-ve-techizat-unite-5-www.isgbolumu.com_.pdf,432166255_makine-ve-techizat-unite-5-www.isgbolumu.com_.pdf,.pdf,1810257,13fd6bc2e428ef561f0e12c65d038dcb3768f57585ae79b98b84a3fb0aef0ea1,2026-07-24T14:22:34+00:00,False,Machinery_Article/Ders Notları/432166255_makine-ve-techizat-unite-5-www.isgbolumu.com_ (1).pdf
Machinery_Article/Ders Notları/6a63860e7da35.pdf,6a63860e7da35.pdf,.pdf,8492158,deea7ccc41d9117d2d80f6dce687a17aac67307e8a4dc7f346d0f5a9254d171d,2026-07-24T15:34:57+00:00,False,
Machinery_Article/Ders Notları/6kesici-takimlardaki-asinmalar.pdf,6kesici-takimlardaki-asinmalar.pdf,.pdf,313694,afea290e849df6ec5bafdeda5bd03de9c5474dd9207e7b21ca8f68e301a108f0,2026-07-25T09:26:56+00:00,False,Machinery_Article/6kesici-takimlardaki-asinmalar (1).pdf
Machinery_Article/Ders Notları/71ec52fa-f47a-466a-96e9-9c08d89412c3 (1).pdf,71ec52fa-f47a-466a-96e9-9c08d89412c3 (1).pdf,.pdf,3158959,4e0263ea0deec69d16ba0da02ebd15e468238864dbeeaae17f05abe1d6089428,2026-07-24T15:48:15+00:00,True,
Machinery_Article/Ders Notları/71ec52fa-f47a-466a-96e9-9c08d89412c3.pdf,71ec52fa-f47a-466a-96e9-9c08d89412c3.pdf,.pdf,3158959,4e0263ea0deec69d16ba0da02ebd15e468238864dbeeaae17f05abe1d6089428,2026-07-24T15:29:24+00:00,False,Machinery_Article/Ders Notları/71ec52fa-f47a-466a-96e9-9c08d89412c3 (1).pdf
Machinery_Article/Ders Notları/8aedb8880cab8c4_ek.pdf,8aedb8880cab8c4_ek.pdf,.pdf,276581,05af329c0a0117f1e85ad4591b246300c2fc5fbd80d186d5a0655cb586e62ab2,2026-07-25T09:27:38+00:00,False,Machinery_Article/8aedb8880cab8c4_ek.pdf
Machinery_Article/Ders Notları/951225882_imalat_islemleri_i_ders_notlari (1).pdf,951225882_imalat_islemleri_i_ders_notlari (1).pdf,.pdf,4021359,39026a9a93343a1a37b0793c8e5f40b98a5a394c90e8958f06c288ecba8fd19c,2026-07-24T15:44:17+00:00,True,
Machinery_Article/Ders Notları/951225882_imalat_islemleri_i_ders_notlari.pdf,951225882_imalat_islemleri_i_ders_notlari.pdf,.pdf,4021359,39026a9a93343a1a37b0793c8e5f40b98a5a394c90e8958f06c288ecba8fd19c,2026-07-24T15:30:11+00:00,False,Machinery_Article/Ders Notları/951225882_imalat_islemleri_i_ders_notlari (1).pdf
Machinery_Article/Ders Notları/Babbage_Charles_On_the_Economy_of_Machinery_and_Manufactures.pdf,Babbage_Charles_On_the_Economy_of_Machinery_and_Manufactures.pdf,.pdf,4718036,b68e3aa48e9e3c568ea0034f453cd2bbfc32832b1df3b724fd3d0d3eba208f4a,2026-07-24T14:57:03+00:00,False,
Machinery_Article/Ders Notları/CatiaV5R7 Prismatic Machining Book.pdf,CatiaV5R7 Prismatic Machining Book.pdf,.pdf,4737708,aeacc10cedb377a0df33e9018dce07d0b537b0f3410c09f1e58a22add09e8a68,2026-07-24T14:56:14+00:00,False,
Machinery_Article/Ders Notları/ch04-PSV Esaslari (1).pdf,ch04-PSV Esaslari (1).pdf,.pdf,584844,659914aa317fe1767ed8cebeb2f58f8060e0671890e2c76757ef1b0189aa2502,2026-07-24T14:31:24+00:00,True,
Machinery_Article/Ders Notları/ch04-PSV Esaslari (2).pdf,ch04-PSV Esaslari (2).pdf,.pdf,584844,659914aa317fe1767ed8cebeb2f58f8060e0671890e2c76757ef1b0189aa2502,2026-07-24T14:32:23+00:00,True,Machinery_Article/Ders Notları/ch04-PSV Esaslari (1).pdf
Machinery_Article/Ders Notları/ch04-PSV Esaslari (3).pdf,ch04-PSV Esaslari (3).pdf,.pdf,584844,659914aa317fe1767ed8cebeb2f58f8060e0671890e2c76757ef1b0189aa2502,2026-07-24T14:32:38+00:00,True,Machinery_Article/Ders Notları/ch04-PSV Esaslari (1).pdf
Machinery_Article/Ders Notları/ch04-PSV Esaslari.pdf,ch04-PSV Esaslari.pdf,.pdf,584844,659914aa317fe1767ed8cebeb2f58f8060e0671890e2c76757ef1b0189aa2502,2026-07-24T14:30:51+00:00,False,Machinery_Article/Ders Notları/ch04-PSV Esaslari (1).pdf
